State,Constituency_No,Constituency,Party,Candidate Name,Gender,Age,Application Date,Application Status,Father/Husband's Name,Photo Link,Phase,Polling Date
WEST BENGAL,23,KOLKATA DAKSHIN,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),ZUBAIR RABBANI,MALE,61,"7th May, 2024",Accepted,SYED GOLAM RABBANI,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/ZUBAI-2024-11722.jpg,7,01-06-2024
WEST BENGAL,24,KOLKATA UTTAR,INDEPENDENT,SURENDRA KUMAR KABRA,MALE,55,"14th May, 2024",Accepted,LATE MURLIDHAR KABRA,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/SUREN-2024-12920.jpg,7,01-06-2024
WEST BENGAL,24,KOLKATA UTTAR,INDEPENDENT,MISBAHUS SALAM,MALE,51,"14th May, 2024",Accepted,LATE MD. ARIF,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/MISBA-2024-12911.jpg,7,01-06-2024
WEST BENGAL,24,KOLKATA UTTAR,PYRAMID PARTY OF INDIA,SMT. RINKU GUPTA,FEMALE,49,"14th May, 2024",Accepted,SHRI KAMAL KUMAR GUPTA,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/SMTR-2024-12900.jpg,7,01-06-2024
WEST BENGAL,24,KOLKATA UTTAR,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),DR. BIPLAB CHANDRA,MALE,46,"7th May, 2024",Accepted,LATE BISWANATH CHANDRA,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/BIPLA-2024-20240507031840.jpg,7,01-06-2024
WEST BENGAL,24,KOLKATA UTTAR,INDEPENDENT,AMAL KUMAR DEY,MALE,67,"13th May, 2024",Accepted,LT. AKSHOY KUMAR DEY,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/AMALK-2024-12594.jpg,7,01-06-2024
WEST BENGAL,24,KOLKATA UTTAR,INDEPENDENT,SWAPAN DAS,MALE,58,"13th May, 2024",Accepted,LATE SUBHOD CHANDRA DAS,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/SWAPA-2024-12587.jpg,7,01-06-2024
WEST BENGAL,24,KOLKATA UTTAR,INDEPENDENT,BINOY KRISHNA CHATTERJEE,MALE,67,"13th May, 2024",Accepted,LATE PRAFULLA KUMAR CHATTERJEE,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/BINOY-2024-12581.jpg,7,01-06-2024
WEST BENGAL,24,KOLKATA UTTAR,MISSION NAYA DIGANT PARTY,RAJKUMAR PALIT,MALE,55,"13th May, 2024",Accepted,GOPAL CHANDRA PALIT,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/RAJKU-2024-12572.jpg,7,01-06-2024
WEST BENGAL,24,KOLKATA UTTAR,BAHUJAN SAMAJ PARTY,OMPRAKASH PRAJAPATI,MALE,42,"13th May, 2024",Accepted,BACHAI PRAJAPATI,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/OMPRA-2024-12358.jpg,7,01-06-2024
WEST BENGAL,24,KOLKATA UTTAR,INDEPENDENT,PRANATI PAUL,FEMALE,59,"10th May, 2024",Accepted,LATE KHAGENDRANATH PAUL,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/PRANA-2024-12229.jpg,7,01-06-2024
WEST BENGAL,24,KOLKATA UTTAR,BHARATIYA NYAY-ADHIKAR RAKSHA PARTY,SAMPA GUHA,FEMALE,49,"10th May, 2024",Accepted,SUSHIL GUHA,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/SAMPA-2024-12223.jpg,7,01-06-2024
WEST BENGAL,24,KOLKATA UTTAR,BHARATIYA JANATA PARTY,TAPAS ROY,MALE,68,"10th May, 2024",Accepted,LATE AMARENDRA KRISHNA ROY,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/TAPAS-2024-12208.jpg,7,01-06-2024
WEST BENGAL,24,KOLKATA UTTAR,ALL INDIA TRINAMOOL CONGRESS,BANDYOPADHYAY SUDIP,MALE,75,"10th May, 2024",Accepted,LATE BISWESWAR BANDYOPADHYAY,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/SUDIP-2024-12194.jpg,7,01-06-2024
WEST BENGAL,24,KOLKATA UTTAR,INDEPENDENT,ANUJIT KUMAR NAN,MALE,58,"9th May, 2024",Accepted,LATE DR. AJIT KUMAR NAN,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/ANUJI-2024-11953.jpg,7,01-06-2024
WEST BENGAL,24,KOLKATA UTTAR,INDIAN NATIONAL CONGRESS,PRADIP BHATTACHARYA,MALE,79,"9th May, 2024",Accepted,LATE NIROD BHATTACHARYA,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/PRADI-2024-20240509035240.jpg,7,01-06-2024
WEST BENGAL,25,HOWRAH,INDEPENDENT,SEIKH SAKIRUL ISLAM,MALE,52,"3rd May, 2024",Accepted,Sk Sanayarul Islam,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/SHEIK-2024-10651.jpg,5,20-05-2024
WEST BENGAL,25,HOWRAH,INDEPENDENT,RATHIN GANGULY,MALE,56,"3rd May, 2024",Accepted,Rabin Chandra Ganguly,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/RATHI-2024-10632.jpg,5,20-05-2024
WEST BENGAL,25,HOWRAH,INDEPENDENT,SHIWA MALLICK,MALE,34,"3rd May, 2024",Accepted,Vakil Mallick,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/SHIWA-2024-10610.jpg,5,20-05-2024
WEST BENGAL,25,HOWRAH,INDEPENDENT,TAPAS BARUI,MALE,62,"3rd May, 2024",Accepted,Panchugopal Barui,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/TAPAS-2024-20240503073602.jpg,5,20-05-2024
WEST BENGAL,25,HOWRAH,INDEPENDENT,PRASUN LAHIRI,MALE,67,"2nd May, 2024",Accepted,Prantosh Lahiri,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/PRASU-2024-9876.jpg,5,20-05-2024
WEST BENGAL,25,HOWRAH,INDEPENDENT,AJAZ AHMED ANSARI,MALE,45,"30th April, 2024",Accepted,Gulam Md Ansari,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/AJAZA-2024-9547.jpg,5,20-05-2024
WEST BENGAL,25,HOWRAH,BAHUJAN SAMAJ PARTY,PALASH BACHAR,MALE,54,"30th April, 2024",Accepted,Prasanta Bachar,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/PALAS-2024-9545.jpg,5,20-05-2024
WEST BENGAL,25,HOWRAH,ALL INDIA TRINAMOOL CONGRESS,PRASUN BANERJEE,MALE,69,"30th April, 2024",Accepted,Probhat Kumar Banerjee,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/PRASU-2024-9544.jpg,5,20-05-2024
WEST BENGAL,25,HOWRAH,ALL INDIA ARYA MAHASABHA,RAJESH KUMAR PRASAD,MALE,51,"30th April, 2024",Accepted,Bachalal Prasad,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/RAJES-2024-9541.jpg,5,20-05-2024
WEST BENGAL,25,HOWRAH,BHARATIYA JANATA PARTY,DR RATHIN CHAKRAVARTY,MALE,55,"30th April, 2024",Accepted,Bholanath Chakrabarty,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/RATHI-2024-9540.jpg,5,20-05-2024
WEST BENGAL,25,HOWRAH,INDEPENDENT,ADARSHA MONDAL,MALE,35,"30th April, 2024",Accepted,Mona Chandra Mondal,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/ADARS-2024-9536.jpg,5,20-05-2024
WEST BENGAL,25,HOWRAH,COMMUNIST PARTY OF INDIA  (MARXIST),SABYASACHI CHATTERJEE,MALE,39,"29th April, 2024",Accepted,Santanu Kumar Chatterjee,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/SABYA-2024-9299.jpg,5,20-05-2024
WEST BENGAL,25,HOWRAH,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),UTTAM CHATTERJEE,MALE,64,"26th April, 2024",Accepted,RAMENDRA KISHORE CHATTERJEE,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/UTTAM-2024-9214.jpg,5,20-05-2024
WEST BENGAL,25,HOWRAH,BHARATIYA NYAY-ADHIKAR RAKSHA PARTY,SHAMPA DAS,FEMALE,61,"26th April, 2024",Accepted,SUSHIL KUMAR DEY,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/SHAMP-2024-9208.jpg,5,20-05-2024
WEST BENGAL,26,ULUBERIA,BHARATIYA NYAY-ADHIKAR RAKSHA PARTY,AMAL KUMAR DEYATI,MALE,62,"3rd May, 2024",Accepted,Surendranath Deyati,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/AmalK-2024-10695.jpg,5,20-05-2024
WEST BENGAL,26,ULUBERIA,INDEPENDENT,ARIT KARAK,MALE,27,"3rd May, 2024",Accepted,Dinesh Karak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/AritK-2024-10687.jpg,5,20-05-2024
WEST BENGAL,26,ULUBERIA,INDEPENDENT,SK. SAPIYAR ALI,MALE,41,"3rd May, 2024",Accepted,Shobhan Sekh,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/Sapiy-2024-10683.jpg,5,20-05-2024
WEST BENGAL,26,ULUBERIA,ALL INDIA TRINAMOOL CONGRESS,SAJDA AHMED,FEMALE,62,"26th April, 2024",Accepted,Late Sultan Ahmed,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/SAJDA-2024-9241.jpg,5,20-05-2024
WEST BENGAL,26,ULUBERIA,ALL INDIA SECULAR FRONT,MOFIKUL ISLAM,MALE,53,"30th April, 2024",Accepted,Mojammel Hak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/Mofik-2024-9522.jpg,5,20-05-2024
WEST BENGAL,26,ULUBERIA,INDEPENDENT,RAMESH KHANRA,MALE,52,"2nd May, 2024",Accepted,Late Kartick Chandra Khanra,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/Rames-2024-10034.jpg,5,20-05-2024
WEST BENGAL,26,ULUBERIA,BAHUJAN SAMAJ PARTY,BIMALESH KUMAR HELA,MALE,45,"2nd May, 2024",Accepted,Late Ramesh Hela,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/Bimal-2024-10028.jpg,5,20-05-2024
WEST BENGAL,26,ULUBERIA,INDIAN UNITY CENTRE,RAMPRASAD GHORAI,MALE,59,"2nd May, 2024",Accepted,Sudhir Chandra Ghorai,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/RAMPR-2024-10018.jpg,5,20-05-2024
WEST BENGAL,26,ULUBERIA,INDEPENDENT,AMAL KUMAR BARMAN,MALE,49,"30th April, 2024",Accepted,Late Nilkanta Barman,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/AmalK-2024-9518.jpg,5,20-05-2024
WEST BENGAL,26,ULUBERIA,INDIAN NATIONAL CONGRESS,AZAHAR MOLLICK,MALE,36,"29th April, 2024",Accepted,Soukat Ali Mollick,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/AZAHA-2024-20240429044933.jpg,5,20-05-2024
WEST BENGAL,26,ULUBERIA,BHARATIYA JANATA PARTY,ARUNUDAY PAULCHOWDHURY,MALE,62,"26th April, 2024",Accepted,Late Manaranjan Paulchowdhury,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/ARUNU-2024-9240.jpg,5,20-05-2024
WEST BENGAL,26,ULUBERIA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),NIKHIL BERA,MALE,57,"26th April, 2024",Accepted,Prabodh Kumar Bera,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/NIKHI-2024-9239.jpg,5,20-05-2024
WEST BENGAL,27,SRERAMPUR,INDEPENDENT,KALYAN SAMANTA,MALE,48,"3rd May, 2024",Accepted,PANCHANAN SAMANTA,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/KALYA-2024-10269.jpg,5,20-05-2024
WEST BENGAL,27,SRERAMPUR,ALL INDIA SECULAR FRONT,SAHARIAR MULLICK (BAPI),MALE,53,"2nd May, 2024",Accepted,ABUL HASAN MALLIK,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/SAHAR-2024-9936.jpg,5,20-05-2024
WEST BENGAL,27,SRERAMPUR,INDEPENDENT,SUNDAR PATRA,MALE,57,"2nd May, 2024",Accepted,SHYAMA CHARAN PATRA,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/SUNDA-2024-9930.jpg,5,20-05-2024
WEST BENGAL,27,SRERAMPUR,INDEPENDENT,KALYAN PAUL,MALE,45,"2nd May, 2024",Accepted,GANESH CHANDRA PAUL,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/KALYA-2024-9922.jpg,5,20-05-2024
WEST BENGAL,27,SRERAMPUR,COMMUNIST PARTY OF INDIA  (MARXIST),DIPSITA DHAR,FEMALE,30,"30th April, 2024",Accepted,PIJUSH DHAR,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/DIPSI-2024-9446.jpg,5,20-05-2024
WEST BENGAL,27,SRERAMPUR,INDEPENDENT,SASANKA CHAKRABORTY,MALE,38,"26th April, 2024",Accepted,SANTOSH CHAKRABORTY,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/SASAN-2024-9233.jpg,5,20-05-2024
WEST BENGAL,27,SRERAMPUR,BHARATIYA JANATA PARTY,KABIR SHANKAR BOSE,MALE,40,"29th April, 2024",Accepted,LATE SAMIR BOSE,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/KABIR-2024-9356.jpg,5,20-05-2024
WEST BENGAL,27,SRERAMPUR,BAHUJAN SAMAJ PARTY,SUPRIYA BISWAS,FEMALE,41,"29th April, 2024",Accepted,APURBALAL BISWAS,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/SUPRI-2024-9346.jpg,5,20-05-2024
WEST BENGAL,27,SRERAMPUR,BAHUJAN MAHA PARTY,SARKAR MANGAL,MALE,44,"26th April, 2024",Accepted,SUBIR SARKAR,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/MANGA-2024-9242.jpg,5,20-05-2024
WEST BENGAL,27,SRERAMPUR,ALL INDIA TRINAMOOL CONGRESS,KALYAN BANERJEE,MALE,67,"26th April, 2024",Accepted,BHOLA NATH BANERJEE,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/KALYA-2024-9232.jpg,5,20-05-2024
WEST BENGAL,27,SRERAMPUR,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),PRADYUT CHOWDHURI,MALE,70,"26th April, 2024",Accepted,KARTTIKCHANDRA CHOWDHURI,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/PRADY-2024-9226.jpg,5,20-05-2024
WEST BENGAL,28,HOOGHLY,INDEPENDENT,SK KAMALUDDIN,MALE,52,"3rd May, 2024",Accepted,SK ABUL HOSSAIN,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/SKKAM-2024-20240506042814.jpg,5,20-05-2024
WEST BENGAL,28,HOOGHLY,INDEPENDENT,SAMIM ALI MOLLICK,MALE,44,"3rd May, 2024",Accepted,LATE OMBAR ALI MOLLICK,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/SAMIM-2024-10777.jpg,5,20-05-2024
WEST BENGAL,28,HOOGHLY,INDEPENDENT,MRINAL KANTI DAS,MALE,66,"3rd May, 2024",Accepted,LATE GOURANGA CHANDRA DAS,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/MRINA-2024-20240506041847.jpg,5,20-05-2024
WEST BENGAL,28,HOOGHLY,INDEPENDENT,SURAJIT HEMBRAM,MALE,48,"3rd May, 2024",Accepted,SRIKANTA HEMBRAM,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/SURAJ-2024-20240506042218.jpg,5,20-05-2024
WEST BENGAL,28,HOOGHLY,INDEPENDENT,SANCHITA BERA,FEMALE,41,"3rd May, 2024",Accepted,PINTU BERA,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/SANCH-2024-20240506041511.jpg,5,20-05-2024
WEST BENGAL,28,HOOGHLY,BHARATIYA NYAY-ADHIKAR RAKSHA PARTY,PRADIP PAL,MALE,47,"2nd May, 2024",Accepted,DHIRENDRANATH PAL,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/PRADI-2024-9940.jpg,5,20-05-2024
WEST BENGAL,28,HOOGHLY,BHARATIYA NATIONAL JANATA DAL,AJANTA SARKAR,FEMALE,59,"30th April, 2024",Accepted,RAJIB SARKAR,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/AJANT-2024-20240503014804.jpg,5,20-05-2024
WEST BENGAL,28,HOOGHLY,COMMUNIST PARTY OF INDIA  (MARXIST),MANADIP GHOSH,MALE,55,"30th April, 2024",Accepted,LATE SIBARAM GHOSH,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/MANAD-2024-20240506044123.jpg,5,20-05-2024
WEST BENGAL,28,HOOGHLY,BHARATIYA JANATA PARTY,LOCKET CHATTERJEE,FEMALE,49,"30th April, 2024",Accepted,LATE ANIL CHATTERJEE,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S25/LOCKE-2024-20240506042504.jpg,5,20-05-2024
